GEOID,NAME,total_households,renter_households,pct_renter
53049,"Pacific County, Washington",16085,1910,0.11874417158843643
53051,"Pend Oreille County, Washington",7993,1374,0.1719004128612536
53053,"Pierce County, Washington",360816,121139,0.33573622012327614
53055,"San Juan County, Washington",13851,1945,0.14042307414627103
53057,"Skagit County, Washington",55875,15078,0.2698523489932886
53059,"Skamania County, Washington",5830,903,0.1548885077186964
53061,"Snohomish County, Washington",323438,96712,0.29901248461838126
53063,"Spokane County, Washington",225044,77399,0.34392829846607775
53065,"Stevens County, Washington",22312,3745,0.16784689852993906
53067,"Thurston County, Washington",121682,37865,0.3111799608816423
53069,"Wahkiakum County, Washington",2200,288,0.13090909090909092
53071,"Walla Walla County, Washington",25032,7778,0.31072227548737613
53073,"Whatcom County, Washington",100394,33729,0.335966292806343
53075,"Whitman County, Washington",20974,9840,0.46915228377991797
53077,"Yakima County, Washington",90660,32234,0.3555482020736819
54001,"Barbour County, West Virginia",7164,1441,0.20114461194863206
54003,"Berkeley County, West Virginia",51292,11939,0.23276534352335648
54005,"Boone County, West Virginia",10205,1673,0.1639392454679079
54007,"Braxton County, West Virginia",6318,845,0.1337448559670782
54009,"Brooke County, West Virginia",10721,2428,0.22647141124895065
54011,"Cabell County, West Virginia",46101,13744,0.2981280232532917
54013,"Calhoun County, West Virginia",3225,528,0.16372093023255813
54015,"Clay County, West Virginia",3957,522,0.13191811978771797
54017,"Doddridge County, West Virginia",3279,238,0.07258310460506252
54019,"Fayette County, West Virginia",19227,3875,0.2015395017423415
54021,"Gilmer County, West Virginia",3112,548,0.17609254498714652
54023,"Grant County, West Virginia",5671,819,0.14441897372597426
54025,"Greenbrier County, West Virginia",17923,3697,0.2062712715505217
54027,"Hampshire County, West Virginia",12565,1508,0.1200159172304019
54029,"Hancock County, West Virginia",14240,3440,0.24157303370786518
54031,"Hardy County, West Virginia",8175,1295,0.1584097859327217
54033,"Harrison County, West Virginia",30581,6814,0.22281808966351657
54035,"Jackson County, West Virginia",12925,2599,0.20108317214700194
54037,"Jefferson County, West Virginia",23918,4380,0.1831256794046325
54039,"Kanawha County, West Virginia",90524,23397,0.25846184437276304
54041,"Lewis County, West Virginia",8203,1864,0.22723393880287698
54043,"Lincoln County, West Virginia",9583,1716,0.17906709798601692
54045,"Logan County, West Virginia",14864,3005,0.20216630785791173
54047,"McDowell County, West Virginia",9450,1501,0.15883597883597883
54049,"Marion County, West Virginia",26295,5709,0.21711351968054762
54051,"Marshall County, West Virginia",14787,2455,0.1660242104551295
54053,"Mason County, West Virginia",12217,1595,0.13055578292543177
54055,"Mercer County, West Virginia",29375,7353,0.25031489361702125
54057,"Mineral County, West Virginia",12528,1999,0.1595625798212005
54059,"Mingo County, West Virginia",11602,2496,0.21513532149629375
54061,"Monongalia County, West Virginia",49565,19007,0.38347624331685665
54063,"Monroe County, West Virginia",6299,843,0.1338307667883791
54065,"Morgan County, West Virginia",9164,1106,0.1206896551724138
54067,"Nicholas County, West Virginia",12547,1907,0.15198852315294492
54069,"Ohio County, West Virginia",21189,5531,0.26103166737458117
54071,"Pendleton County, West Virginia",3757,406,0.10806494543518765
54073,"Pleasants County, West Virginia",3224,398,0.12344913151364764
54075,"Pocahontas County, West Virginia",6925,461,0.06657039711191336
54077,"Preston County, West Virginia",15175,2433,0.16032948929159802
54079,"Putnam County, West Virginia",24805,4004,0.1614190687361419
54081,"Raleigh County, West Virginia",34708,7330,0.21119050363028696
54083,"Randolph County, West Virginia",13120,2651,0.2020579268292683
54085,"Ritchie County, West Virginia",4242,524,0.12352663837812353
54087,"Roane County, West Virginia",7174,1422,0.19821577920267633
54089,"Summers County, West Virginia",6598,1032,0.15641103364655956
54091,"Taylor County, West Virginia",7444,1322,0.17759269210102097
54093,"Tucker County, West Virginia",4696,560,0.11925042589437819
54095,"Tyler County, West Virginia",4177,334,0.0799616949964089
54097,"Upshur County, West Virginia",11224,2206,0.1965431218816821
54099,"Wayne County, West Virginia",18280,3480,0.19037199124726478
54101,"Webster County, West Virginia",4436,650,0.14652840396753833
54103,"Wetzel County, West Virginia",7326,1129,0.1541086541086541
54105,"Wirt County, West Virginia",2743,332,0.12103536274152388
54107,"Wood County, West Virginia",40287,9007,0.22357087894357983
54109,"Wyoming County, West Virginia",10010,1515,0.15134865134865136
55001,"Adams County, Wisconsin",16789,1395,0.08309011852998988
55003,"Ashland County, Wisconsin",9415,1931,0.20509824747742963
55005,"Barron County, Wisconsin",23846,4742,0.19885934747966116
55007,"Bayfield County, Wisconsin",13243,1299,0.09808955674696065
55009,"Brown County, Wisconsin",113199,38473,0.3398704935555968
55011,"Buffalo County, Wisconsin",6523,1257,0.19270274413613367
55013,"Burnett County, Wisconsin",15279,1071,0.07009621048497938
55015,"Calumet County, Wisconsin",21776,3850,0.17680014695077148
55017,"Chippewa County, Wisconsin",28784,6897,0.23961228460255699
55019,"Clark County, Wisconsin",14799,2778,0.18771538617474154
55021,"Columbia County, Wisconsin",26683,5815,0.21792901847618334
55023,"Crawford County, Wisconsin",8699,1659,0.19071157604322336
55025,"Dane County, Wisconsin",250416,101367,0.4047944220816561
55027,"Dodge County, Wisconsin",38150,10471,0.2744692005242464
55029,"Door County, Wisconsin",23873,2615,0.10953797176726847
55031,"Douglas County, Wisconsin",22951,5588,0.24347522983747985
55033,"Dunn County, Wisconsin",18729,5809,0.31016071333226547
55035,"Eau Claire County, Wisconsin",45241,15498,0.34256537211821136
55037,"Florence County, Wisconsin",4639,217,0.04677732269885751
55039,"Fond du Lac County, Wisconsin",45711,12437,0.27207893067314215
55041,"Forest County, Wisconsin",8661,697,0.08047569564715391
55043,"Grant County, Wisconsin",22148,6024,0.2719884413942568
55045,"Green County, Wisconsin",16304,3840,0.23552502453385674
55047,"Green Lake County, Wisconsin",10703,1867,0.17443707371764924
55049,"Iowa County, Wisconsin",10965,2153,0.19635202918376654
55051,"Iron County, Wisconsin",5576,443,0.07944763271162124
55053,"Jackson County, Wisconsin",9646,1950,0.20215633423180593
55055,"Jefferson County, Wisconsin",36469,9161,0.25119964901697334
55057,"Juneau County, Wisconsin",14540,2198,0.15116918844566712
55059,"Kenosha County, Wisconsin",72447,21765,0.30042651869642634
55061,"Kewaunee County, Wisconsin",9280,1132,0.12198275862068965
55063,"La Crosse County, Wisconsin",52777,18981,0.35964530003600054
55065,"Lafayette County, Wisconsin",7177,1381,0.1924202312944127
55067,"Langlade County, Wisconsin",12185,1939,0.1591300779647107
55069,"Lincoln County, Wisconsin",16151,2632,0.1629620456937651
55071,"Manitowoc County, Wisconsin",37821,8370,0.22130562385976046
55073,"Marathon County, Wisconsin",59980,15302,0.2551183727909303
55075,"Marinette County, Wisconsin",29305,3807,0.12990957174543594
55077,"Marquette County, Wisconsin",9788,1360,0.13894564773191664
55078,"Menominee County, Wisconsin",2154,390,0.181058495821727
55079,"Milwaukee County, Wisconsin",423764,197035,0.464963989390321
55081,"Monroe County, Wisconsin",19804,5125,0.25878610381741063
55083,"Oconto County, Wisconsin",23835,2555,0.10719530102790015
55085,"Oneida County, Wisconsin",30614,2859,0.09338864571764552
55087,"Outagamie County, Wisconsin",79305,21871,0.27578336800958325
55089,"Ozaukee County, Wisconsin",39120,9963,0.25467791411042945
55091,"Pepin County, Wisconsin",3581,553,0.15442613795029322
55093,"Pierce County, Wisconsin",16872,4058,0.24051683262209578
55095,"Polk County, Wisconsin",24272,3602,0.14840145023071852
55097,"Portage County, Wisconsin",31265,8869,0.28367183751799135
55099,"Price County, Wisconsin",10797,1358,0.1257756784291933
55101,"Racine County, Wisconsin",84455,23759,0.28132141377064707
55103,"Richland County, Wisconsin",8507,1688,0.1984248266133772
55105,"Rock County, Wisconsin",70230,19977,0.28445108927808627
55107,"Rusk County, Wisconsin",8667,1306,0.15068651205722858
55109,"St. Croix County, Wisconsin",37640,7518,0.19973432518597237
55111,"Sauk County, Wisconsin",30907,7326,0.23703368169023198
55113,"Sawyer County, Wisconsin",16045,1977,0.12321595512620755
55115,"Shawano County, Wisconsin",20416,3447,0.16883816614420064
55117,"Sheboygan County, Wisconsin",52375,13883,0.2650692124105012
55119,"Taylor County, Wisconsin",9490,1547,0.16301369863013698
55121,"Trempealeau County, Wisconsin",13286,3195,0.24047869938280897
55123,"Vernon County, Wisconsin",13874,2429,0.17507568113017155
55125,"Vilas County, Wisconsin",24661,1761,0.07140829650054742
55127,"Walworth County, Wisconsin",53231,12780,0.24008566436850706
55129,"Washburn County, Wisconsin",12770,1356,0.10618637431480031
55131,"Washington County, Wisconsin",58391,12794,0.2191091092805398
55133,"Waukesha County, Wisconsin",172274,38625,0.22420678686278836
55135,"Waupaca County, Wisconsin",25536,5329,0.20868577694235588
55137,"Waushara County, Wisconsin",14776,1739,0.11769085002707093
55139,"Winnebago County, Wisconsin",76371,24453,0.3201869819695958
55141,"Wood County, Wisconsin",34558,8600,0.24885699403900688
56001,"Albany County, Wyoming",18634,8055,0.4322743372330149
56003,"Big Horn County, Wyoming",5355,976,0.1822595704948646
56005,"Campbell County, Wyoming",19900,3806,0.19125628140703518
56007,"Carbon County, Wyoming",8218,1591,0.19359941591628133
56009,"Converse County, Wyoming",6623,1102,0.16638985354069152
56011,"Crook County, Wyoming",3672,596,0.16230936819172112
56013,"Fremont County, Wyoming",17474,4284,0.2451642440196864
56015,"Goshen County, Wyoming",5866,1254,0.21377429253324243
56017,"Hot Springs County, Wyoming",2552,602,0.2358934169278997
56019,"Johnson County, Wyoming",4614,1134,0.24577373211963588
56021,"Laramie County, Wyoming",44389,11515,0.2594111153664196
56023,"Lincoln County, Wyoming",9591,1573,0.1640079240955062
56025,"Natrona County, Wyoming",36936,8958,0.24252761533463288
56027,"Niobrara County, Wyoming",1325,317,0.23924528301886794
56029,"Park County, Wyoming",14622,3451,0.2360142251401997
56031,"Platte County, Wyoming",4624,1001,0.21647923875432526
56033,"Sheridan County, Wyoming",14999,4055,0.27035135675711713
56035,"Sublette County, Wyoming",5235,595,0.11365807067812798
56037,"Sweetwater County, Wyoming",19198,4353,0.2267423689967705
56039,"Teton County, Wyoming",13365,3642,0.2725028058361392
56041,"Uinta County, Wyoming",8831,1672,0.18933303136677612
56043,"Washakie County, Wyoming",3856,968,0.25103734439834025
56045,"Weston County, Wyoming",3412,263,0.07708089097303635
72001,"Adjuntas Municipio, Puerto Rico",7535,1698,0.22534837425348375
72003,"Aguada Municipio, Puerto Rico",17598,3160,0.17956585975679054
72005,"Aguadilla Municipio, Puerto Rico",27565,9059,0.32864139307092327
72007,"Aguas Buenas Municipio, Puerto Rico",10707,3101,0.2896236107219576
72009,"Aibonito Municipio, Puerto Rico",10095,2026,0.2006934125804854
72011,"Añasco Municipio, Puerto Rico",12390,2402,0.19386602098466504
72013,"Arecibo Municipio, Puerto Rico",41099,11645,0.2833402272561376
72015,"Arroyo Municipio, Puerto Rico",8153,1425,0.17478228872807555
72017,"Barceloneta Municipio, Puerto Rico",10055,2208,0.21959224266534064
72019,"Barranquitas Municipio, Puerto Rico",11074,2949,0.2662994401300343
72021,"Bayamón Municipio, Puerto Rico",83655,21210,0.2535413304644074
72023,"Cabo Rojo Municipio, Puerto Rico",28480,4507,0.15825140449438202
72025,"Caguas Municipio, Puerto Rico",57997,16519,0.2848250771591634
72027,"Camuy Municipio, Puerto Rico",14035,2812,0.2003562522265764
72029,"Canóvanas Municipio, Puerto Rico",17553,4153,0.23659773258132513
72031,"Carolina Municipio, Puerto Rico",76551,19033,0.24863163120011494
72033,"Cataño Municipio, Puerto Rico",10917,3481,0.3188604928093799
72035,"Cayey Municipio, Puerto Rico",19696,5963,0.3027518277822908
72037,"Ceiba Municipio, Puerto Rico",7315,1104,0.15092276144907724
72039,"Ciales Municipio, Puerto Rico",7200,1534,0.21305555555555555
72041,"Cidra Municipio, Puerto Rico",16449,4677,0.2843333941273026
72043,"Coamo Municipio, Puerto Rico",15971,3040,0.19034500031306745
72045,"Comerío Municipio, Puerto Rico",7411,2411,0.3253272163000945
72047,"Corozal Municipio, Puerto Rico",13177,2608,0.19792061926083326
72049,"Culebra Municipio, Puerto Rico",1466,172,0.11732605729877217
72051,"Dorado Municipio, Puerto Rico",15845,2416,0.15247712212054276
72053,"Fajardo Municipio, Puerto Rico",18632,3913,0.2100150279089738
72054,"Florida Municipio, Puerto Rico",5027,1296,0.25780783767654664
72055,"Guánica Municipio, Puerto Rico",9148,1652,0.18058592041976387
72057,"Guayama Municipio, Puerto Rico",17953,4210,0.23450119757143653
72059,"Guayanilla Municipio, Puerto Rico",8303,1701,0.20486571118872696
72061,"Guaynabo Municipio, Puerto Rico",40694,9648,0.23708654838551138
72063,"Gurabo Municipio, Puerto Rico",17226,3421,0.19859514687100893
72065,"Hatillo Municipio, Puerto Rico",17130,3511,0.2049620548744892
72067,"Hormigueros Municipio, Puerto Rico",7561,1807,0.2389895516466076
72069,"Humacao Municipio, Puerto Rico",26541,4473,0.1685317056629366
72071,"Isabela Municipio, Puerto Rico",20390,6018,0.29514467876410005
72073,"Jayuya Municipio, Puerto Rico",6188,2011,0.32498383968972205
72075,"Juana Díaz Municipio, Puerto Rico",18727,3728,0.19907086025524642
72077,"Juncos Municipio, Puerto Rico",16034,3563,0.22221529250343022
72079,"Lajas Municipio, Puerto Rico",12085,2515,0.20810922631361192
72081,"Lares Municipio, Puerto Rico",12363,3402,0.2751759281727736
72083,"Las Marías Municipio, Puerto Rico",4005,699,0.1745318352059925
72085,"Las Piedras Municipio, Puerto Rico",15111,2827,0.1870822579577791
72087,"Loíza Municipio, Puerto Rico",11470,2619,0.22833478639930252
72089,"Luquillo Municipio, Puerto Rico",10357,2056,0.19851308293907502
72091,"Manatí Municipio, Puerto Rico",18618,3871,0.20791706950263186
72093,"Maricao Municipio, Puerto Rico",2614,485,0.18553940321346596
72095,"Maunabo Municipio, Puerto Rico",4988,1136,0.22774659182036888
72097,"Mayagüez Municipio, Puerto Rico",40642,13795,0.33942719354362483
72099,"Moca Municipio, Puerto Rico",16409,4876,0.2971540008531903
72101,"Morovis Municipio, Puerto Rico",12042,2840,0.2358412223883076
72103,"Naguabo Municipio, Puerto Rico",11227,2266,0.2018348623853211
72105,"Naranjito Municipio, Puerto Rico",10590,2799,0.2643059490084986
72107,"Orocovis Municipio, Puerto Rico",8978,2167,0.24136778792604144
72109,"Patillas Municipio, Puerto Rico",8205,1953,0.2380255941499086
72111,"Peñuelas Municipio, Puerto Rico",8654,2166,0.2502888837531777
72113,"Ponce Municipio, Puerto Rico",66248,15995,0.24144125105663566
72115,"Quebradillas Municipio, Puerto Rico",10503,2828,0.2692564029324955
72117,"Rincón Municipio, Puerto Rico",9279,1607,0.1731867658152818
72119,"Río Grande Municipio, Puerto Rico",22704,4366,0.19230091613812544
72121,"Sabana Grande Municipio, Puerto Rico",10907,1571,0.14403594022187585
72123,"Salinas Municipio, Puerto Rico",12874,2290,0.17787789342861582
72125,"San Germán Municipio, Puerto Rico",15768,3795,0.2406773211567732
72127,"San Juan Municipio, Puerto Rico",191178,67888,0.35510362070949586
72129,"San Lorenzo Municipio, Puerto Rico",16209,3831,0.23635017582824358
72131,"San Sebastián Municipio, Puerto Rico",18369,4077,0.2219500244977952
72133,"Santa Isabel Municipio, Puerto Rico",9142,1452,0.15882739006781885
