"pha_code","pha_name","year","total_vouchers","under_lease","issued_not_leased","port_in","unp","rnp","hap_total","success_rate","utilization_rate","reserve_balance","cost_per_voucher","port_in_rate"
"AR224","St. Francis County Housing Authority","2022",478.416666666667,482.416666666667,27.1666666666667,0,654812.083333333,59290.8333333333,150737.166666667,0.946688470973017,1.00836091273297,714102.916666667,312.462601485576,0
"AR224","St. Francis County Housing Authority","2023",468.583333333333,469.833333333333,19,0,684124.75,4783.5,161625.25,0.961131946812138,1.00266761515205,688908.25,344.005498403689,0
"AR224","St. Francis County Housing Authority","2024",423.416666666667,423.416666666667,12.9166666666667,0.416666666666667,958470.5,-86508.1666666667,163478.5,0.970397249809014,1,871962.333333333,386.093682345995,0.00098405825624877
"AR224","St. Francis County Housing Authority","2025",381.333333333333,381.333333333333,33,2,94995.3333333333,1159352,148618.666666667,0.920353982300885,1,1254347.33333333,389.734265734266,0.00524475524475524
"AR225","Lee County Housing Authority","2022",226.333333333333,226.416666666667,24.5,0,166557.166666667,18831.6666666667,62840.6666666667,0.902358020591166,1.00036818851252,185388.833333333,277.544350386456,0
"AR225","Lee County Housing Authority","2023",198.333333333333,198.833333333333,6.66666666666667,0,98764.4166666667,70688.75,54579.4166666667,0.967558799675588,1.00252100840336,169453.166666667,274.498323554065,0
"AR225","Lee County Housing Authority","2024",150.833333333333,153.166666666667,53.6666666666667,0,120953.166666667,108891.5,50022.5,0.740531829170024,1.01546961325967,229844.666666667,326.588683351469,0
"AR232","Poinsett County Housing Agency","2022",107.833333333333,108.916666666667,0.0833333333333333,0,333958.583333333,13109.25,32752.9166666667,0.999235474006116,1.01004636785162,347067.833333333,300.715378729916,0
"AR232","Poinsett County Housing Agency","2023",110.666666666667,112.75,0.833333333333333,0,326844.5,-4594.75,35133.5833333333,0.992663242846662,1.01882530120482,322249.75,311.606060606061,0
"AR232","Poinsett County Housing Agency","2024",110,112.166666666667,0,0,326886,6610.33333333333,36866.3333333333,1,1.01969696969697,333496.333333333,328.674591381872,0
"AR232","Poinsett County Housing Agency","2025",107.333333333333,108.666666666667,0,0,6028,354198.666666667,38828.3333333333,1,1.01242236024845,360226.666666667,357.315950920245,0
"AR240","Scott County Public Housing Agency","2022",78.1666666666667,78.5,0,0,31601.5833333333,817.333333333333,27496.9166666667,1,1.00426439232409,32418.9166666667,350.279193205945,0
"AR240","Scott County Public Housing Agency","2023",78,79.6666666666667,6.75,0,14963.6666666667,12986.5833333333,28673.75,0.921890067502411,1.02136752136752,27950.25,359.921548117155,0
"AR240","Scott County Public Housing Agency","2024",70.5833333333333,70.75,9.5,0,10974.5,19620.0833333333,26224.6666666667,0.881619937694704,1.00236127508855,30594.5833333333,370.666666666667,0
"AR240","Scott County Public Housing Agency","2025",66.3333333333333,66.3333333333333,7.66666666666667,0,20592.3333333333,11347.6666666667,25934,0.896396396396396,1,31940,390.964824120603,0
"AR241","Franklin County Public Housing Agency","2022",87.5833333333333,87.8333333333333,3.5,0,4295.58333333333,2696.91666666667,33839.3333333333,0.961678832116788,1.00285442435775,6992.5,385.267552182163,0
"AR241","Franklin County Public Housing Agency","2023",87.8333333333333,88.1666666666667,7.08333333333333,0,7134.08333333333,1459.83333333333,36834.1666666667,0.925634295713036,1.00379506641366,8593.91666666667,417.778827977316,0
"AR241","Franklin County Public Housing Agency","2024",92.6666666666667,92.6666666666667,2.25,0,777.5,77.5833333333333,41699.8333333333,0.976294995610184,1,855.083333333333,449.998201438849,0
"AR241","Franklin County Public Housing Agency","2025",90.3333333333333,90.3333333333333,0,0,614.333333333333,763.666666666667,41861.3333333333,1,1,1378,463.409594095941,0
"AR247","Pocahontas Public Housing Agency (BRAD)","2022",94.5833333333333,95.1666666666667,3.33333333333333,1.91666666666667,83452.25,10527.3333333333,28793.5,0.966159052453469,1.00616740088106,93979.5833333333,302.558669001751,0.0201401050788091
"AR247","Pocahontas Public Housing Agency (BRAD)","2023",97.75,99.0833333333333,6.75,1.58333333333333,67804.1666666667,-3056.5,33481.9166666667,0.936220472440945,1.01364023870418,64747.6666666667,337.916736753574,0.0159798149705635
"AR247","Pocahontas Public Housing Agency (BRAD)","2024",87,87.9166666666667,1.16666666666667,5.16666666666667,61283.6666666667,9324.58333333333,33029.8333333333,0.986903648269411,1.01053639846743,70608.25,375.694786729858,0.0587677725118483
"AR247","Pocahontas Public Housing Agency (BRAD)","2025",83.3333333333333,83.3333333333333,0,6,3199.66666666667,61803.3333333333,32096,1,1,65003,385.152,0.072
"AR252","Pulaski County Housing Agency","2022",311.583333333333,309.25,6.91666666666667,38.1666666666667,446206.583333333,41183.8333333333,160811.833333333,0.978123352662098,0.992511366675582,487390.416666667,520.005928321207,0.123416868768526
"AR252","Pulaski County Housing Agency","2023",323.166666666667,301.5,2.66666666666667,34.3333333333333,377778.833333333,18276.6666666667,171264.916666667,0.991232876712329,0.932955131511088,396055.5,568.042841348812,0.11387506909895
"AR257","McGehee Public Facilities Board","2022",180.833333333333,182.416666666667,6.16666666666667,0,71692.1666666667,8465.16666666667,64447.5,0.96730004418913,1.00875576036866,80157.3333333333,353.298309730471,0
"AR257","McGehee Public Facilities Board","2023",177.166666666667,178.833333333333,1.5,0,66758.3333333333,19819.8333333333,63209.25,0.991682070240296,1.00940733772342,86578.1666666667,353.45340167754,0
"AR257","McGehee Public Facilities Board","2024",169.916666666667,171.333333333333,3.83333333333333,0,71443.9166666667,2693.16666666667,67814.3333333333,0.978116079923882,1.00833742030407,74137.0833333333,395.803501945525,0
"AR257","McGehee Public Facilities Board","2025",164.666666666667,164.666666666667,4,0,10062.3333333333,90331.3333333333,68236,0.976284584980237,1,100393.666666667,414.388663967611,0
"AR264","Earle Housing Authority","2022",49.4166666666667,49.25,3.58333333333333,0.916666666666667,74966.75,3387.41666666667,16488.1666666667,0.93217665615142,0.996627318718381,78354.1666666667,334.78510998308,0.0186125211505922
"AR264","Earle Housing Authority","2023",59.5,60.0833333333333,0.833333333333333,0.166666666666667,83573.6666666667,-27147.5,23678,0.986320109439124,1.00980392156863,56426.1666666667,394.085991678225,0.00277392510402219
"AR264","Earle Housing Authority","2024",54.5833333333333,54.6666666666667,3.58333333333333,0,92138.6666666667,-11415.5833333333,22228.0833333333,0.938483547925608,1.00152671755725,80723.0833333333,406.611280487805,0
"AR264","Earle Housing Authority","2025",52.6666666666667,52.6666666666667,5.33333333333333,0,39,107528.333333333,22953,0.908045977011494,1,107567.333333333,435.816455696203,0
"AR265","Yell County Public Facilities Board","2022",52.1666666666667,52.8333333333333,11.25,0,1011.33333333333,14388.5,20977.5833333333,0.82444733420026,1.01277955271566,15399.8333333333,397.052050473186,0
"AR265","Yell County Public Facilities Board","2023",60.3333333333333,60.9166666666667,9.83333333333333,0,4075.91666666667,790.333333333333,26982.1666666667,0.861012956419317,1.00966850828729,4866.25,442.935704514364,0
"AR265","Yell County Public Facilities Board","2024",63.8333333333333,63.9166666666667,3.41666666666667,0,4345,3186.25,32065.75,0.949257425742574,1.00130548302872,7531.25,501.680573663625,0
"AR265","Yell County Public Facilities Board","2025",58.3333333333333,58.3333333333333,0.333333333333333,0,3608.66666666667,4345,30586.3333333333,0.994318181818182,1,7953.66666666667,524.337142857143,0
"AR266","Desha Co. Residential Housing Fac Board","2022",139.666666666667,140.25,4.75,0,29410.6666666667,21381.1666666667,53452.3333333333,0.967241379310345,1.00417661097852,50791.8333333333,381.121806298277,0
"AR266","Desha Co. Residential Housing Fac Board","2023",130.166666666667,131.333333333333,2.08333333333333,0,30020.0833333333,35664.3333333333,49150.5833333333,0.984384759525297,1.0089628681178,65684.4166666667,374.243020304569,0
"AR266","Desha Co. Residential Housing Fac Board","2024",125.583333333333,126.416666666667,2.83333333333333,0,25046.1666666667,10141,53828.75,0.978078658929723,1.00663570006636,35187.1666666667,425.804218852999,0
"AR266","Desha Co. Residential Housing Fac Board","2025",113,113,3.66666666666667,0,25666.6666666667,29491.3333333333,51233.3333333333,0.968571428571429,1,55158,453.392330383481,0
"AZ001","City of Phoenix Housing Department","2022",6171.16666666667,6221.83333333333,471.25,0,1175047.08333333,-1061351.83333333,6142160.91666667,0.929591493706189,1.00821022497097,113695.25,987.194704133294,0
"AZ001","City of Phoenix Housing Department","2023",6490.16666666667,6524.33333333333,454.5,0,1845015.08333333,-699319.583333333,7997058.5,0.934874501468727,1.00526437430985,1145695.5,1225.72806927911,0
"AZ001","City of Phoenix Housing Department","2024",7094.41666666667,7160.91666666667,326.916666666667,65.1666666666667,2224699.08333333,-2809368.25,10011360.3333333,0.956340285351793,1.00937356841648,-584669.166666667,1398.055695849,0.009100324679103
"AZ001","City of Phoenix Housing Department","2025",7060.66666666667,7116.33333333333,187.333333333333,256.666666666667,-4310457.33333333,2531875,10328603,0.97435078271188,1.0078840524974,-1778582.33333333,1451.39392945805,0.0360672631036583
"AZ003","City of Glendale Housing Authority","2022",947.333333333333,954.416666666667,19.75,178.833333333333,-95870.8333333333,-87703.4166666667,823835.916666667,0.97972626176219,1.00747712878255,-183574.25,863.182659565179,0.187374487033965
"AZ003","City of Glendale Housing Authority","2023",959.833333333333,972,18.5,99.8333333333333,-88091.5,-86082,1000213.75,0.981322564361434,1.01267581177288,-174173.5,1029.02649176955,0.102709190672154
"AZ003","City of Glendale Housing Authority","2024",1031.33333333333,1035.33333333333,1.58333333333333,8.16666666666667,2393.16666666667,-52390.6666666667,1216866.08333333,0.998473037048943,1.00387847446671,-49997.5,1175.33749195106,0.00788795878943979
"AZ003","City of Glendale Housing Authority","2025",988.333333333333,992,1,31,61318.6666666667,-519916,1261763.33333333,0.998992950654582,1.00370994940978,-458597.333333333,1271.93884408602,0.03125
"AZ004","Housing and Community Development Tucson","2022",4234.75,4268.33333333333,192.833333333333,9,703151.916666667,467452.583333333,2830220.25,0.956775133559981,1.00793041698644,1170604.5,663.07385786802,0.00210855134713003
"AZ004","Housing and Community Development Tucson","2023",4425,4531,275.583333333333,1.25,238388.5,-387763.25,3602482,0.942665441495172,1.02395480225989,-149374.75,795.074376517325,0.000275877289781505
"AZ004","Housing and Community Development Tucson","2024",4263.25,4292.5,293.583333333333,36.0833333333333,108632.583333333,740429.666666667,3776897.41666667,0.935983864226918,1.00686096288043,849062.25,879.882915938653,0.00840613473112017
"AZ004","Housing and Community Development Tucson","2025",4260.66666666667,4289.33333333333,353.333333333333,52,731613,21185.3333333333,3918362,0.923894313612866,1.00672821154749,752798.333333333,913.513055641902,0.0121230960522226
"AZ005","City of Mesa Housing Authority","2022",1508.5,1513.83333333333,133.833333333333,0,1026245.83333333,-16403.5,1288923.91666667,0.918774023872142,1.00353552093691,1009842.33333333,851.430529560718,0
"AZ005","City of Mesa Housing Authority","2023",1585.66666666667,1592.41666666667,139.166666666667,0,1152810.91666667,-168119,1576327.5,0.919630396072958,1.00425688459113,984691.916666667,989.896383902873,0
"AZ005","City of Mesa Housing Authority","2024",1674.58333333333,1679.75,45.4166666666667,0,1521355.75,-210518,1827194.91666667,0.973674041155444,1.00308534461309,1310837.75,1087.77789353574,0
"AZ005","City of Mesa Housing Authority","2025",1688.66666666667,1696.66666666667,23,2,-296947.333333333,1761930,1957772,0.986625314983524,1.00473746545598,1464982.66666667,1153.8931237721,0.00117878192534381
"AZ006","Flagstaff Housing Authority","2022",416.083333333333,423.416666666667,38.0833333333333,27.0833333333333,191253.833333333,-38265.5,376209.416666667,0.917479234380643,1.01762467454436,152988.333333333,888.508758118481,0.06396378665617
"AZ006","Flagstaff Housing Authority","2023",422.666666666667,430.583333333333,26.25,32,286721.083333333,59560.1666666667,423128.833333333,0.942539219263043,1.01873028391167,346281.25,982.687439520031,0.0743177859492936
"AZ006","Flagstaff Housing Authority","2024",419.416666666667,424.583333333333,30.4166666666667,44.5,264057.416666667,32080.9166666667,506950.333333333,0.933150183150183,1.01231869660242,296138.333333333,1193.9948969578,0.104808635917566
"AZ006","Flagstaff Housing Authority","2025",442.333333333333,449.333333333333,40,52.6666666666667,-323785,16323.3333333333,571210.666666667,0.918256130790191,1.01582516955539,-307461.666666667,1271.24035608309,0.117210682492582
"AZ008","Winslow Public Housing Authority","2022",102.25,102,5.91666666666667,0,112263.666666667,9045.66666666667,52590.75,0.945173745173745,0.997555012224939,121309.333333333,515.595588235294,0
"AZ008","Winslow Public Housing Authority","2023",94.0833333333333,93.75,4.25,0,122132.916666667,23303.3333333333,53075.6666666667,0.956632653061224,0.996457041629761,145436.25,566.140444444444,0
"AZ008","Winslow Public Housing Authority","2024",101.083333333333,101.583333333333,6.83333333333333,0,129561.916666667,-20542.8333333333,64564.3333333333,0.936971560338201,1.00494641384996,109019.083333333,635.579983593109,0
"AZ008","Winslow Public Housing Authority","2025",108,109.333333333333,8.33333333333333,0,-55741.3333333333,143802,71850,0.929178470254958,1.01234567901235,88060.6666666667,657.164634146342,0
"AZ009","Housing Authority of Maricopa County","2022",1460.66666666667,1461.66666666667,184.833333333333,1.25,-987821.416666667,-197572.666666667,1482243.41666667,0.887741674258528,1.00068461889548,-1185394.08333333,1014.0775940707,0.000855188141391106
"AZ009","Housing Authority of Maricopa County","2023",1439.33333333333,1358.58333333333,220.333333333333,2.33333333333333,-728362.916666667,90681.25,1614941.41666667,0.860452842138597,0.943897637795276,-637681.666666667,1188.69514813225,0.0017174753112924
"AZ009","Housing Authority of Maricopa County","2024",1532.5,1564,476.583333333333,3.25,-505380.5,345337.166666667,1890874.08333333,0.766447502756565,1.02055464926591,-160043.333333333,1208.9987745098,0.00207800511508951
"AZ009","Housing Authority of Maricopa County","2025",1657.66666666667,1679,27,6,387684,-535080,2223065.33333333,0.984173505275498,1.01286949527448,-147396,1324.04129442128,0.00357355568790947
"AZ010","Pinal County Housing Authority","2022",426,426.75,19.9166666666667,22.3333333333333,40611.4166666667,120101.75,395342.25,0.955410447761194,1.00176056338028,160713.166666667,926.402460456942,0.0523335286076938
"AZ010","Pinal County Housing Authority","2023",602.333333333333,602.416666666667,36.1666666666667,30.3333333333333,-327000.583333333,85573.8333333333,606260,0.94336421766932,1.00013835085778,-241426.75,1006.37985890165,0.0503527458846313
